#####################################################################################
# Sample of identified Compact Groups of galaxies in EAGLE RefL100N1504
# from Harsuiker and Ploeckinger (2019, subm) 
#####################################################################################
#column 0: CG ID
#column 1: Snapshot number where the CG is identified
#column 2: Case depending on status of CG at next snapshot: (0: not merger, not identified as CG, 1: merged, 2: partly merged 3: not merged, still CG) 
#column 3: Projection where the CG is identified (note: some CGs are identified in more than one projection)
#column 4: Elongation (s_parallel / s_perpendicular, see Fig. 3)
#column 5: First snapshot where all CG members have merged  (-1 if they do not merge until z=0)
#column 6-10: GalaxyIDs of CG member from EAGLE database 
#####################################################################################
0182	26	0	negz	0.54	-1	   3016663	   9397257	   9398663	        -1	        -1
0183	26	0	negz	0.40	-1	  10057682	  10057448	  30489069	        -1	        -1
0184	26	0	negz	0.35	28	  17464042	  17462826	  17461242	        -1	        -1
0185	26	0	negz	0.35	-1	   2754545	   2754015	  17552188	        -1	        -1
0186	26	3	negy	5.03	-1	   2940133	   8955429	   8956339	        -1	        -1
0187	26	3	negy	4.34	-1	   9775080	   9775584	   3042623	        -1	        -1
0188	26	3	negy	2.55	-1	  59480149	  11008765	  11008330	        -1	        -1
0189	26	3	negy	0.55	28	  16863973	  16864448	  16861202	        -1	        -1
0190	26	2	negy	7.69	-1	  13683868	    994222	    993699	        -1	        -1
0191	26	2	negy	2.09	-1	  11052087	  11051668	  59490562	        -1	        -1
0192	26	2	negy	16.20	-1	  11944984	  11944650	   4031760	        -1	        -1
0193	26	2	negy	1.75	28	  10949698	  10949218	  10950010	        -1	        -1
0194	26	2	negy	1.16	-1	  13716483	  13715539	   1029651	        -1	        -1
0195	26	0	negy	652.16	-1	   5228329	  11328042	   3219736	        -1	        -1
0196	26	0	negy	615.15	-1	   3293968	  12417240	  12416989	        -1	        -1
0197	26	0	negy	6.15	-1	   2095200	  56727113	   2093594	        -1	        -1
0198	26	0	negy	566.19	-1	  11755458	  59192517	   9647058	        -1	        -1
0199	26	0	negy	488.59	-1	  11083870	   3406807	   3670606	        -1	        -1
0200	26	0	negy	454.40	-1	  11954795	  11955223	   3508742	        -1	        -1
0201	26	0	negy	3.41	-1	  29912144	  58950209	   8870455	        -1	        -1
0202	26	0	negy	3.33	-1	   3020381	   3020095	   3020462	        -1	        -1
0203	26	0	negy	2.38	-1	  58684957	  17539088	  17535728	        -1	        -1
0204	26	0	negy	2.37	-1	   2938871	   2938297	   8950688	        -1	        -1
0205	26	0	negy	2.35	-1	  59247723	  59248096	   9874755	        -1	        -1
0206	26	0	negy	11.99	-1	   4575601	  61966044	   4571191	        -1	        -1
0207	26	0	negy	1.85	-1	  10057682	  10057448	  30489069	        -1	        -1
0208	26	0	negy	1.20	28	   8477731	   8478564	   8478353	        -1	        -1
0209	26	0	negy	0.52	-1	   9377267	   9378205	   3012726	        -1	        -1
0210	26	2	negx	0.96	28	  11535850	  11535625	  11535137	        -1	        -1
0211	26	3	negx	9.65	-1	  59455679	   3169108	  10905931	        -1	        -1
0212	26	3	negx	7.14	-1	  16824763	  49751985	  12973513	        -1	        -1
0213	26	3	negx	2.85	-1	  10433254	  59385752	  10433753	        -1	        -1
0214	26	3	negx	10.21	-1	   8564831	   8563944	   2560297	   8565188	        -1
0215	26	3	negx	1.92	-1	   8665385	   8664338	   2809448	        -1	        -1
0216	26	3	negx	1.01	-1	  59480149	  11008330	  11008765	        -1	        -1
0217	26	2	negx	6.27	-1	  18468604	  18470136	   2911260	        -1	        -1
0218	26	2	negx	4.23	-1	   7612672	  12676657	  12676168	        -1	        -1
0219	26	2	negx	182.64	-1	  12544326	   9894939	   9894514	  11308262	        -1
0220	26	2	negx	1.69	28	  10270862	  10270264	  10271008	        -1	        -1
0221	26	2	negx	1.60	-1	   8461951	   8462805	   2431994	        -1	        -1
0222	26	2	negx	1.13	-1	  11052087	  11051668	  59490562	        -1	        -1
0223	26	2	negx	0.90	28	  10949698	  10949218	  10950010	        -1	        -1
0224	26	1	negx	1.02	27	  10788869	  10788046	  10788379	        -1	        -1
0225	26	0	negx	342.88	-1	  11862432	   5338602	  62976066	        -1	        -1
0226	26	0	negx	200.42	-1	  12898114	  10397922	   3128990	        -1	        -1
0227	26	0	negx	14.77	-1	   5328633	  11463710	  62946680	        -1	        -1
0228	26	0	negx	10.56	-1	  11338566	  11338922	  59560738	        -1	        -1
0229	26	0	negx	0.24	-1	  58594044	  17189083	  17185906	        -1	        -1
